userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1729054,28,8,1985,9,female,445,54,39,1,2,0,0,1,2
1106176,30,15,1983,10,male,426,54,26,1,2,0,0,1,2
1163315,29,22,1984,7,male,206,55,47,1,0,1,0,0,0
1573208,29,22,1984,11,female,336,54,27,1,0,1,0,0,0
1518116,29,1,1984,2,female,599,55,10,1,0,1,0,0,0
1621385,31,25,1982,11,male,607,55,49,1,0,1,0,0,0
1976691,33,10,1980,8,male,510,54,20,1,0,1,0,0,0
1295243,35,7,1978,7,male,193,54,39,1,0,1,0,0,0
1736801,35,28,1978,10,male,402,55,47,1,0,1,0,0,0
1534218,34,24,1979,10,male,232,54,49,1,0,1,0,0,0
1129690,34,22,1979,6,male,630,55,26,1,0,1,0,0,0
1631664,35,24,1978,11,male,152,55,33,1,1,1,1,0,0
1513784,35,21,1978,4,male,386,55,39,1,1,1,1,0,0
1146911,35,5,1978,6,female,530,54,45,1,1,1,0,0,1
1874019,35,5,1978,11,female,268,54,17,1,1,1,1,0,0
1931327,35,5,1978,12,male,65,55,44,1,1,1,1,0,0
1888149,35,6,1978,8,male,155,55,50,1,1,1,1,0,0
1965791,37,24,1976,1,male,324,54,47,1,13,1,10,0,3
1205825,36,5,1977,6,male,124,55,34,1,2,1,2,0,0
1093827,36,9,1977,8,male,140,55,27,1,3,1,3,0,0
1047538,38,27,1975,2,female,274,54,29,1,2,1,2,0,0
2101448,37,24,1976,3,male,601,54,49,1,7,1,6,0,1
1516139,38,15,1975,2,male,223,55,44,1,23,1,10,0,13
1118010,40,10,1973,10,male,135,54,29,1,2,1,0,0,2
1091683,39,1,1974,12,female,591,55,35,1,2,1,2,0,0
1522750,41,7,1972,11,male,306,54,27,1,2,1,1,0,1
2075889,42,24,1971,11,male,105,54,42,1,6,1,1,0,5
1701878,42,13,1971,11,male,272,54,31,1,3,1,3,0,0
1478750,42,27,1971,12,male,1529,55,33,1,21,1,17,0,4
1463165,42,12,1971,2,female,472,55,12,1,7,1,7,0,0
2011805,44,22,1969,5,male,417,55,47,1,15,1,11,0,4
1215359,43,8,1970,5,male,437,54,11,1,2,1,1,0,1
1254890,43,15,1970,1,male,294,54,54,2,0,0,0,2,0
1158918,43,1,1970,2,male,224,55,46,2,0,0,0,2,0
2081445,45,30,1968,2,male,746,54,20,2,0,0,0,2,0
1880975,44,1,1969,12,female,634,55,36,2,1,0,0,2,1
1027065,44,5,1969,5,female,428,55,46,2,1,0,0,2,1
1553778,46,1,1967,11,male,2,55,49,2,2,0,0,2,2
1223518,48,31,1965,11,male,268,54,48,2,3,0,0,2,3
1703367,49,10,1964,4,male,176,55,25,2,3,0,1,2,2
2068922,48,18,1965,12,male,181,55,39,2,3,0,2,2,1
2162982,49,9,1964,5,male,257,55,45,2,5,0,5,2,0
1639983,50,30,1963,6,male,1375,54,30,2,45,0,7,2,38
2122017,50,4,1963,11,male,391,55,29,2,8,1,3,1,5
1139711,51,8,1962,8,male,122,54,46,2,3,1,1,1,2
2081193,52,24,1961,6,female,378,55,39,2,0,2,0,0,0
1703563,52,18,1961,7,male,488,54,23,2,0,2,0,0,0
1457216,52,8,1961,5,male,143,54,40,2,0,2,0,0,0
2067058,55,19,1958,1,male,388,55,43,2,0,2,0,0,0
2155364,56,22,1957,7,male,310,55,37,2,0,2,0,0,0
1141099,57,27,1956,4,female,330,54,26,2,0,2,0,0,0
1763813,57,28,1956,4,male,112,54,27,2,0,2,0,0,0
2018246,57,10,1956,1,male,579,54,19,2,0,2,0,0,0
1034418,59,11,1954,1,female,187,55,32,2,0,2,0,0,0
1432379,58,25,1955,8,male,973,54,35,2,0,2,0,0,0
1443265,61,13,1952,12,female,374,54,34,2,0,2,0,0,0
1422548,61,29,1952,5,male,310,54,42,2,0,2,0,0,0
1428081,61,25,1952,4,female,128,54,46,2,0,2,0,0,0
2103491,63,23,1950,9,male,280,54,35,2,1,2,1,0,0
1462216,63,9,1950,7,male,675,54,33,2,1,2,0,0,1
1093253,63,24,1950,2,male,49,55,36,2,1,2,1,0,0
1479758,66,6,1947,7,male,448,55,41,2,1,2,1,0,0
1141875,67,31,1946,12,male,429,55,37,2,1,2,1,0,0
1636555,67,15,1946,8,male,30,54,43,2,1,2,0,0,1
1467338,67,1,1946,5,male,441,54,45,2,1,2,1,0,0
1748356,68,29,1945,10,male,393,55,45,2,1,2,1,0,0
2129064,68,23,1945,9,male,387,55,32,2,2,2,2,0,0
1228171,68,10,1945,9,male,253,54,28,2,2,2,1,0,1
2177718,71,18,1942,7,male,132,54,46,2,2,2,2,0,0
1072508,73,6,1940,8,male,288,54,39,2,4,2,3,0,1
2159248,72,27,1941,1,male,167,55,45,2,6,2,5,0,1
2167685,76,26,1937,11,male,139,55,45,2,6,2,2,0,4
1781641,78,20,1935,5,male,52,54,25,2,3,2,3,0,0
1897995,81,2,1932,10,male,97,54,44,2,4,2,2,0,2
2180019,81,17,1932,6,female,234,55,20,2,4,2,4,0,0
1693118,82,15,1931,1,female,31,54,45,2,32,2,30,0,2
2096423,84,22,1929,7,male,660,55,21,2,3,2,2,0,1
1340806,85,30,1928,1,male,112,55,26,2,3,2,3,0,0
1311389,85,31,1928,6,male,728,54,25,2,3,2,3,0,0
1389673,89,17,1924,10,male,191,55,41,2,3,2,3,0,0
1894332,103,1,1910,2,male,1681,54,12,2,10,2,9,0,1
1267102,14,30,1999,4,male,1338,55,14,2,3,2,1,0,2
1961895,31,3,1982,1,male,482,55,16,2,5,2,5,0,0
1828845,46,10,1967,10,female,1143,54,23,2,4,2,0,0,4
1962534,93,14,1920,4,male,911,55,24,2,6,2,3,0,3
1599689,21,15,1992,5,male,259,55,42,3,0,0,0,3,0
1545277,58,26,1955,5,female,181,54,30,3,0,0,0,3,0
1070951,69,30,1944,11,female,499,55,51,3,0,0,0,3,0
1237746,19,20,1994,1,male,859,54,45,3,0,0,0,3,0
1145546,23,7,1990,11,male,690,55,36,3,0,0,0,3,0
1566048,24,1,1989,11,male,101,54,46,3,3,0,3,3,0
1683151,24,8,1989,9,male,457,55,28,3,4,0,3,3,1
1563380,30,14,1983,10,male,335,54,45,3,2,0,1,3,1
1769214,53,16,1960,12,male,268,54,48,3,4,0,1,3,3
1104305,62,8,1951,6,male,209,54,30,3,4,0,3,3,1
1079022,65,14,1948,6,female,83,54,49,3,2,0,0,3,2
1769962,66,26,1947,12,female,436,54,30,3,11,0,1,3,10
1388597,18,27,1995,11,male,118,55,47,3,14,0,10,3,4
1442535,24,29,1989,6,female,238,54,30,3,19,0,10,3,9
1106283,23,15,1990,6,female,54,54,44,3,24,0,4,3,20
1076518,25,27,1988,11,female,205,54,45,3,7,0,1,3,6
1326312,24,31,1989,1,female,308,55,37,3,43,2,21,1,22
1069208,27,17,1986,1,male,758,54,35,3,14,1,2,2,12
1158794,27,23,1986,1,male,83,55,50,3,10,2,3,1,7
1226663,45,28,1968,1,male,203,55,44,3,17,1,6,2,11
1246650,53,21,1960,6,male,145,54,19,3,0,3,0,0,0
2034097,17,19,1996,11,male,375,54,23,3,0,3,0,0,0
1565401,17,18,1996,2,male,396,54,52,3,0,3,0,0,0
1251726,22,15,1991,5,female,1723,55,5,3,0,3,0,0,0
1205646,24,2,1989,1,female,212,54,40,3,1,3,1,0,0
1539975,26,5,1987,9,male,406,55,45,3,1,3,1,0,0
2090682,43,16,1970,7,male,443,54,33,3,1,3,1,0,0
1554066,15,10,1998,2,male,1272,54,20,3,1,3,1,0,0
2020996,18,11,1995,1,male,135,55,20,3,4,3,4,0,0
1626247,19,11,1994,8,female,286,55,23,3,4,3,4,0,0
1746180,23,28,1990,9,male,429,55,12,3,2,3,0,0,2
2164338,25,20,1988,8,male,1720,54,26,3,4,3,0,0,4
1612337,27,15,1986,1,female,164,55,31,3,13,3,0,0,13
2044208,36,24,1977,4,male,234,55,43,3,8,3,8,0,0
1018353,38,2,1975,11,male,128,54,24,3,26,3,18,0,8
2023259,39,11,1974,5,male,373,55,39,3,11,3,9,0,2
2020208,43,19,1970,6,male,272,55,53,3,5,3,4,0,1
1464735,48,16,1965,1,male,323,54,31,3,43,3,37,0,6
2193056,53,14,1960,4,male,309,54,36,3,5,3,1,0,4
1273550,54,14,1959,10,male,643,54,19,3,23,3,3,0,20
1707134,58,10,1955,7,male,461,54,25,3,125,3,43,0,82
1363841,59,16,1954,9,female,298,55,34,3,14,3,14,0,0
1414141,25,1,1988,9,female,913,54,21,3,12,3,6,0,6
1357593,36,7,1977,12,female,266,54,32,3,8,3,7,0,1
1543364,51,18,1962,5,female,229,54,33,4,0,0,0,4,0
1949633,43,31,1970,8,male,146,55,54,4,1,0,0,4,1
1400809,62,7,1951,8,male,58,54,31,4,2,0,1,4,1
2127664,35,18,1978,10,female,296,54,32,4,2,0,1,4,1
1336243,19,3,1994,6,female,1355,54,34,4,2,0,2,4,0
1590738,22,10,1991,11,male,1714,55,31,4,5,0,4,4,1
1866376,47,1,1966,10,female,667,54,33,4,15,0,3,4,12
1272869,48,25,1965,6,female,1137,55,14,4,29,0,7,4,22
1872254,72,3,1941,3,female,331,55,46,4,2,1,2,3,0
1157436,32,12,1981,8,female,104,55,33,4,27,2,11,2,16
2036824,32,6,1981,10,male,540,54,50,4,19,2,15,2,4
1740636,16,7,1997,2,female,914,55,47,4,10,1,0,3,10
1646020,17,27,1996,4,male,204,54,42,4,0,4,0,0,0
1901822,20,16,1993,8,male,330,55,33,4,0,4,0,0,0
1531093,21,19,1992,4,male,325,55,37,4,1,4,1,0,0
1717026,21,28,1992,5,male,300,54,46,4,1,4,0,0,1
1843785,22,13,1991,6,male,235,55,37,4,1,4,1,0,0
1358452,28,8,1985,3,female,1054,55,36,4,2,4,2,0,0
1596148,30,17,1983,3,male,217,55,28,4,3,4,3,0,0
1614736,32,23,1981,2,male,204,55,41,4,11,4,10,0,1
2155279,35,3,1978,5,female,59,55,26,4,31,4,28,0,3
2026691,45,11,1968,11,male,360,55,39,4,16,4,10,0,6
1180123,53,22,1960,4,female,493,55,49,4,16,4,7,0,9
1727124,77,5,1936,9,female,577,55,24,4,12,4,4,0,8
1668281,14,15,1999,9,male,203,54,35,5,0,0,0,5,0
1115043,22,27,1991,11,female,187,55,28,5,3,0,0,5,3
1026311,23,27,1990,12,male,569,55,11,5,2,0,2,5,0
1744968,23,7,1990,9,male,88,55,44,5,1,0,0,5,1
1041599,26,1,1987,3,female,1512,55,8,5,1,0,1,5,0
1637727,35,10,1978,8,female,144,54,25,5,3,2,2,3,1
1728039,51,27,1962,4,male,242,54,29,5,6,3,5,2,1
1440660,55,25,1958,10,female,193,54,47,5,6,1,3,4,3
1994904,17,20,1996,4,male,192,54,50,5,9,1,6,4,3
1068916,19,14,1994,1,female,420,54,31,5,0,5,0,0,0
1549960,29,8,1984,7,male,321,54,49,5,0,5,0,0,0
1112401,14,3,1999,3,male,297,54,29,5,0,5,0,0,0
1835804,15,19,1998,3,male,2097,55,11,5,0,5,0,0,0
1072273,17,10,1996,8,male,347,54,36,5,2,5,2,0,0
1475989,17,12,1996,7,male,224,55,45,5,2,5,1,0,1
1124602,18,6,1995,1,male,129,55,45,5,3,5,2,0,1
2010019,22,6,1991,1,male,448,55,2,5,3,5,1,0,2
2125429,25,1,1988,1,male,900,55,25,5,1,5,0,0,1
1928379,25,21,1988,1,male,671,54,23,5,10,5,9,0,1
1710123,30,1,1983,5,male,528,55,48,5,18,5,10,0,8
1552249,37,6,1976,12,female,1490,55,22,5,13,5,8,0,5
1163715,40,25,1973,7,male,156,54,18,5,23,5,12,0,11
1774141,49,2,1964,8,male,327,54,21,6,0,0,0,6,0
1105008,54,13,1959,4,male,621,55,43,6,1,0,0,6,1
1018325,57,25,1956,6,female,86,54,41,6,3,0,0,6,3
1545729,71,6,1942,10,female,1521,54,19,6,7,0,1,6,6
1926163,100,30,1913,10,male,363,54,35,6,9,0,0,6,9
1053687,16,31,1997,8,male,345,55,48,6,3,5,1,1,2
1526514,17,6,1996,7,male,805,54,10,6,0,6,0,0,0
1646043,20,26,1993,8,female,278,54,31,6,0,6,0,0,0
1248993,25,1,1988,2,male,115,55,34,6,0,6,0,0,0
1886660,49,14,1964,8,male,200,55,44,6,1,6,1,0,0
1544765,17,12,1996,11,male,116,54,44,6,7,6,7,0,0
1863488,16,11,1997,6,male,56,55,46,6,11,6,10,0,1
1090119,22,22,1991,5,male,460,54,21,6,14,6,10,0,4
1533593,33,17,1980,9,female,96,55,49,6,23,6,23,0,0
1361234,39,24,1974,3,male,142,54,49,7,1,0,0,7,1
1065236,59,13,1954,8,male,392,55,51,7,0,0,0,7,0
1352369,23,12,1990,7,male,1617,55,17,7,0,0,0,7,0
1903816,24,8,1989,12,female,605,54,6,7,4,1,4,6,0
1064405,59,5,1954,6,male,275,55,45,7,5,0,4,7,1
2143503,61,9,1952,6,male,523,54,34,7,0,4,0,3,0
1195161,77,19,1936,11,female,150,55,32,7,0,5,0,2,0
2083187,16,13,1997,11,male,1538,55,13,7,8,5,4,2,4
1561499,20,16,1993,4,male,250,55,40,7,11,2,4,5,7
1213808,57,1,1956,1,male,810,54,45,7,0,6,0,1,0
1281204,92,20,1921,3,female,1737,54,22,7,0,6,0,1,0
1307425,15,12,1998,2,male,499,54,19,7,0,7,0,0,0
2150030,25,25,1988,1,male,54,55,33,7,2,7,1,0,1
1379418,28,2,1985,6,male,359,54,39,7,3,7,3,0,0
1442807,109,4,1904,3,male,252,55,34,7,2,7,2,0,0
1580751,26,1,1987,10,male,92,55,20,7,4,7,1,0,3
1329826,33,11,1980,3,female,1752,55,21,7,4,7,1,0,3
2165068,36,31,1977,7,female,1542,54,20,7,2,7,1,0,1
1884100,109,29,1904,6,male,36,54,44,7,10,7,7,0,3
1435704,13,14,2000,8,female,462,54,48,7,9,7,4,0,5
1093585,19,17,1994,7,male,51,54,44,7,10,7,9,0,1
2031242,22,6,1991,4,female,508,54,27,7,35,7,18,0,17
1782144,55,7,1958,11,male,1859,54,12,7,17,7,10,0,7
1028308,17,1,1996,12,female,1648,55,21,8,20,0,4,8,16
1389330,20,23,1993,5,female,719,54,30,8,1,4,0,4,1
2156861,25,3,1988,1,male,533,54,48,8,2,7,1,1,1
1062979,24,22,1989,5,male,18,55,52,8,7,7,2,1,5
1831031,27,24,1986,10,male,318,54,45,8,5,6,2,2,3
1935961,28,4,1985,9,female,348,54,20,8,22,7,1,1,21
1054999,31,16,1982,2,male,58,55,50,8,0,8,0,0,0
1453651,33,27,1980,2,male,402,55,44,8,0,8,0,0,0
1798139,41,3,1972,8,male,1638,55,33,8,0,8,0,0,0
1980034,45,12,1968,12,female,265,55,37,8,2,8,1,0,1
1155525,65,26,1948,6,female,208,55,38,8,7,8,7,0,0
1675400,93,8,1920,11,male,1053,55,24,8,27,8,19,0,8
1106268,60,2,1953,11,female,724,55,35,8,13,8,9,0,4
2064879,22,9,1991,1,female,829,55,26,9,9,0,2,9,7
1140781,30,19,1983,10,male,415,55,13,9,7,0,0,9,7
1146372,68,4,1945,9,female,574,54,21,9,6,0,2,9,4
1301824,77,7,1936,7,male,158,54,26,9,13,0,5,9,8
1935815,44,2,1969,7,male,393,54,38,9,21,0,11,9,10
1113789,58,2,1955,9,male,415,55,12,9,99,0,66,9,33
1999233,70,26,1943,7,male,47,55,52,9,0,7,0,2,0
1573151,66,3,1947,11,male,1742,55,35,9,1,7,0,2,1
1325570,22,13,1991,12,female,724,55,49,9,2,8,2,1,0
1872248,67,14,1946,12,female,574,54,28,9,2,9,2,0,0
1801265,70,5,1943,6,female,278,55,39,9,5,9,5,0,0
1648622,25,20,1988,4,female,1682,54,22,9,6,9,3,0,3
1493767,44,28,1969,1,female,114,55,39,9,7,9,5,0,2
1236006,18,4,1995,9,male,385,55,36,10,11,0,4,10,7
1776016,28,5,1985,7,female,422,54,45,10,24,0,4,10,20
1749401,28,4,1985,10,male,235,55,41,10,30,5,22,5,8
1799564,53,29,1960,6,male,1116,54,50,10,1,10,1,0,0
2060546,23,21,1990,7,male,521,54,24,10,0,10,0,0,0
1526239,20,20,1993,11,male,598,55,37,10,1,10,1,0,0
1794745,23,17,1990,5,female,453,55,34,10,2,10,1,0,1
1453033,32,27,1981,8,male,596,54,33,10,4,10,4,0,0
1606374,51,27,1962,5,male,1173,55,21,10,5,10,3,0,2
1671629,51,7,1962,11,male,121,55,44,10,13,10,13,0,0
1684695,46,30,1967,8,male,503,55,37,10,8,10,5,0,3
1930856,23,19,1990,1,male,208,55,32,10,10,10,10,0,0
1999495,23,10,1990,12,male,18,55,53,10,14,10,10,0,4
1129864,47,27,1966,10,female,609,55,28,10,10,10,8,0,2
1067921,82,14,1931,10,female,175,54,28,10,31,10,30,0,1
1370405,48,5,1965,10,male,314,55,29,11,3,0,2,11,1
1169731,42,15,1971,11,female,361,55,26,11,15,0,2,11,13
1553325,108,2,1905,8,female,400,54,13,11,22,6,14,5,8
1411777,23,15,1990,8,female,1345,54,23,11,22,10,13,1,9
1389762,16,27,1997,7,male,409,55,49,11,1,11,1,0,0
1163882,27,30,1986,12,male,52,55,23,11,0,11,0,0,0
1496143,41,25,1972,1,male,2244,55,17,11,1,11,1,0,0
1827107,56,13,1957,8,male,1111,55,34,11,0,11,0,0,0
1507887,19,30,1994,11,male,200,54,26,11,7,11,4,0,3
2045795,21,20,1992,12,male,186,55,34,11,16,11,15,0,1
1275072,22,1,1991,5,female,592,55,31,11,14,11,9,0,5
1397432,31,27,1982,9,male,1792,54,26,11,9,11,8,0,1
1958254,60,13,1953,9,female,132,54,29,11,35,11,22,0,13
1723702,19,1,1994,4,female,374,55,36,12,3,0,0,12,3
1137016,37,5,1976,1,female,727,54,34,12,17,0,4,12,13
1916412,60,14,1953,8,male,183,55,36,12,8,6,5,6,3
1290398,63,9,1950,6,female,377,54,16,12,39,5,29,7,10
1044498,53,24,1960,1,male,500,54,31,12,24,10,19,2,5
1134658,22,30,1991,10,male,1466,54,14,12,48,10,29,2,19
1728767,24,18,1989,1,male,668,55,48,12,0,12,0,0,0
1145873,62,18,1951,6,female,102,55,39,12,4,12,4,0,0
1954648,27,1,1986,6,male,167,54,40,12,7,12,5,0,2
1114011,42,24,1971,12,female,1725,55,24,12,5,12,2,0,3
1863717,39,21,1974,9,female,281,54,45,12,19,12,3,0,16
1547140,39,26,1974,4,male,412,54,41,12,28,12,12,0,16
1711963,55,21,1958,8,male,20,54,50,13,13,1,11,12,2
1857733,26,17,1987,2,male,885,54,20,13,36,0,35,13,1
1567196,33,11,1980,1,male,84,54,32,13,10,3,5,10,5
1617559,20,16,1993,3,male,101,55,50,13,24,9,24,4,0
2134088,29,23,1984,4,female,218,54,41,13,2,13,2,0,0
1105998,30,19,1983,12,male,794,54,38,13,1,13,0,0,1
1757610,18,11,1995,1,female,98,54,40,13,19,13,12,0,7
1132833,23,14,1990,8,female,81,54,34,13,30,13,23,0,7
2147687,53,17,1960,1,male,75,55,50,14,2,0,1,14,1
1753253,51,4,1962,5,female,476,54,28,14,23,0,2,14,21
1175971,42,21,1971,1,male,1102,54,29,14,4,4,1,10,3
1611630,23,25,1990,5,male,511,54,28,14,11,3,7,11,4
2135612,35,17,1978,4,male,274,55,30,14,1,13,1,1,0
1599914,67,1,1946,11,male,323,55,33,14,3,14,1,0,2
1682125,38,19,1975,5,female,294,55,38,14,3,14,3,0,0
1836308,19,1,1994,5,male,25,54,40,14,6,14,6,0,0
1474608,68,20,1945,8,male,541,54,28,14,18,14,9,0,9
1691896,33,27,1980,8,male,758,54,34,14,25,14,22,0,3
1253698,13,5,2000,5,male,650,54,9,14,32,14,22,0,10
1528138,19,29,1994,1,male,931,54,32,14,41,14,21,0,20
2152401,26,30,1987,9,male,265,54,42,15,1,0,0,15,1
1711091,33,28,1980,1,female,489,54,38,15,4,0,1,15,3
1160528,53,18,1960,4,female,424,55,35,15,11,2,8,13,3
1509358,61,9,1952,2,female,1616,54,10,15,22,2,9,13,13
1449689,21,22,1992,6,male,573,55,34,15,2,10,2,5,0
1504840,25,17,1988,10,male,1794,55,14,15,68,5,23,10,45
2066401,28,3,1985,2,male,403,54,31,15,55,11,35,4,20
2110034,29,19,1984,4,male,607,55,37,15,2,15,1,0,1
2054668,48,1,1965,11,male,96,54,42,15,15,15,11,0,4
1981571,98,25,1915,4,female,8,55,52,15,17,15,14,0,3
1606947,72,24,1941,8,female,102,55,42,16,59,0,38,16,21
1199618,23,25,1990,1,female,98,54,40,16,23,10,16,6,7
1820290,18,30,1995,3,male,1615,55,41,16,5,14,1,2,4
1903145,64,26,1949,9,male,485,54,36,16,0,16,0,0,0
1006430,22,21,1991,6,male,171,54,46,16,1,16,1,0,0
1425398,18,22,1995,1,male,170,55,38,16,0,16,0,0,0
1252736,28,19,1985,9,male,599,55,33,16,8,16,2,0,6
1318377,64,25,1949,1,female,2107,55,24,16,4,16,3,0,1
1561465,17,31,1996,2,male,27,55,47,16,10,16,6,0,4
1705937,24,20,1989,9,male,49,54,44,16,10,16,9,0,1
1411603,22,11,1991,1,male,315,54,44,16,16,16,8,0,8
1971427,25,22,1988,12,male,864,54,33,17,0,0,0,17,0
1680244,37,3,1976,3,male,266,55,44,17,4,0,0,17,4
1715038,50,25,1963,6,female,518,54,28,17,8,3,3,14,5
1871494,57,19,1956,5,female,1975,54,14,17,22,0,19,17,3
1861841,59,22,1954,9,female,1514,54,29,17,30,6,13,11,17
1344957,60,25,1953,4,male,1167,55,30,17,0,17,0,0,0
1312941,108,21,1905,12,female,988,55,38,17,5,17,5,0,0
1739945,39,4,1974,1,male,252,54,31,17,17,17,8,0,9
1938164,58,29,1955,11,male,671,54,24,17,15,17,4,0,11
1929916,43,31,1970,10,male,525,54,15,17,28,17,22,0,6
1639400,24,8,1989,1,male,716,55,39,18,0,0,0,18,0
1388908,31,10,1982,7,female,211,54,38,18,4,0,1,18,3
1310731,49,30,1964,6,male,405,54,28,18,23,0,4,18,19
1049821,53,9,1960,1,female,132,54,43,18,32,0,9,18,23
1530537,65,8,1948,7,female,602,54,33,18,67,0,38,18,29
1140627,62,21,1951,8,female,390,55,16,18,30,16,22,2,8
1013248,52,1,1961,3,male,433,54,32,18,8,18,8,0,0
1749407,23,15,1990,4,male,383,55,33,18,21,18,7,0,14
1931254,29,27,1984,3,male,285,54,46,19,0,0,0,19,0
1766829,42,12,1971,6,female,571,54,49,19,1,0,0,19,1
1859170,22,12,1991,4,male,179,55,49,19,0,19,0,0,0
1914262,25,16,1988,2,female,308,54,33,19,0,19,0,0,0
1703629,35,23,1978,9,female,224,55,30,19,20,19,20,0,0
1855617,22,15,1991,4,male,186,54,46,19,30,19,18,0,12
2047101,22,2,1991,10,male,202,54,30,19,77,19,13,0,64
1168291,25,28,1988,7,female,370,55,21,19,89,19,79,0,10
1234816,29,21,1984,12,male,666,55,43,19,38,19,32,0,6
1190482,43,7,1970,3,male,317,55,51,20,0,0,0,20,0
2091283,60,25,1953,10,male,330,55,46,20,0,0,0,20,0
1473119,50,1,1963,1,male,262,55,31,20,2,0,1,20,1
1631705,19,18,1994,10,male,1118,55,31,20,12,0,8,20,4
1962276,22,12,1991,3,male,645,55,30,20,15,12,12,8,3
1308613,32,22,1981,12,female,449,55,32,20,30,19,19,1,11
1763242,18,20,1995,3,male,392,55,41,20,1,20,0,0,1
1354592,23,6,1990,5,female,103,54,40,20,5,20,4,0,1
2166807,47,3,1966,12,female,162,54,34,20,24,20,23,0,1
1358815,57,30,1956,8,male,1784,54,15,20,51,20,39,0,12
1291829,17,29,1996,10,female,1609,55,32,21,18,0,2,21,16
1569843,24,7,1989,2,male,279,55,32,21,26,8,10,13,16
1941229,58,10,1955,11,male,592,55,27,21,3,21,3,0,0
1914472,62,17,1951,11,male,752,55,11,21,8,21,5,0,3
1731439,49,15,1964,9,female,233,55,15,21,16,21,16,0,0
1007858,52,30,1961,1,male,193,54,20,21,28,21,18,0,10
1851043,51,6,1962,9,male,772,54,37,21,20,21,13,0,7
1214579,23,10,1990,3,male,328,54,22,21,108,21,82,0,26
1458611,18,7,1995,4,female,291,55,38,22,5,4,3,18,2
2124910,18,1,1995,6,male,116,55,39,22,7,0,3,22,4
1117000,74,16,1939,10,female,660,55,38,22,24,0,6,22,18
1717311,32,1,1981,8,female,1031,54,37,22,2,18,2,4,0
1417926,20,15,1993,7,female,54,55,48,22,72,22,44,0,28
1971773,23,6,1990,12,male,773,54,35,22,59,22,31,0,28
1185966,64,29,1949,10,male,821,54,33,22,40,22,39,0,1
1178602,22,1,1991,6,female,156,54,30,23,7,0,2,23,5
1595081,27,6,1986,10,female,1346,54,14,23,9,0,2,23,7
1421004,97,16,1916,8,male,242,55,38,23,10,5,0,18,10
2189173,108,27,1905,1,female,190,55,33,23,8,23,7,0,1
1411725,48,21,1965,4,male,1297,54,19,23,5,23,4,0,1
1855487,25,28,1988,12,male,394,54,46,23,79,23,66,0,13
2100723,15,4,1998,12,male,612,54,26,23,39,23,25,0,14
1925203,56,4,1957,2,male,373,55,20,23,142,23,134,0,8
1277473,22,30,1991,10,male,1713,55,11,23,42,23,26,0,16
2152844,43,9,1970,12,female,289,54,30,24,3,1,0,23,3
1823867,17,18,1996,1,male,1621,55,40,24,8,0,3,24,5
1686847,69,16,1944,10,female,1734,54,25,24,11,24,7,0,4
2074178,102,10,1911,1,male,474,54,42,24,8,24,8,0,0
2153266,23,17,1990,3,male,71,55,38,24,19,24,16,0,3
1690815,22,3,1991,6,male,173,55,34,24,21,24,12,0,9
1676979,26,10,1987,10,female,255,55,26,24,37,24,25,0,12
1590590,52,5,1961,1,female,567,54,24,25,3,1,3,24,0
2061535,108,1,1905,8,female,662,54,39,25,27,0,9,25,18
1427286,33,5,1980,2,female,1727,55,15,25,3,7,2,18,1
1145751,29,6,1984,1,male,88,55,21,25,46,11,28,14,18
2017975,38,15,1975,5,male,406,54,45,25,0,25,0,0,0
1027125,63,1,1950,1,female,428,55,39,25,3,25,2,0,1
1544930,25,28,1988,3,male,142,54,49,25,7,25,5,0,2
1764372,23,14,1990,11,female,257,55,24,25,9,25,9,0,0
1003156,59,5,1954,6,female,458,55,40,26,20,0,11,26,9
1509168,84,7,1929,6,male,553,55,16,26,58,14,21,12,37
1112485,35,24,1978,7,male,205,55,40,26,2,26,2,0,0
1527103,67,1,1946,6,male,851,55,31,26,1,26,1,0,0
1589678,23,28,1990,12,female,287,55,32,26,39,26,20,0,19
1427927,35,21,1978,3,male,438,55,15,27,2,27,2,0,0
1190855,17,7,1996,1,female,675,54,41,27,2,27,2,0,0
1018330,42,14,1971,5,female,412,54,25,27,8,27,7,0,1
1557359,26,17,1987,11,male,182,55,24,27,5,27,3,0,2
1993744,41,13,1972,12,male,433,55,27,27,11,27,3,0,8
1884331,67,27,1946,2,male,275,55,22,27,10,27,8,0,2
2151278,15,20,1998,2,female,1679,54,30,27,9,27,8,0,1
1964769,30,16,1983,9,female,1360,55,19,27,17,27,11,0,6
1768096,40,26,1973,12,male,457,55,43,28,6,28,6,0,0
1199274,21,8,1992,2,male,239,55,31,29,28,1,4,28,24
2084178,66,24,1947,9,male,917,55,20,29,181,1,51,28,130
1968961,15,15,1998,4,male,644,55,15,29,24,15,14,14,10
1229615,17,30,1996,9,female,489,54,47,29,31,22,14,7,17
1897041,26,1,1987,7,female,915,55,39,29,38,29,22,0,16
2116114,17,3,1996,3,female,523,55,34,29,82,29,44,0,38
1907534,23,3,1990,1,male,156,55,36,30,16,0,0,30,16
1830334,42,19,1971,10,male,306,54,32,31,46,26,41,5,5
1070732,64,13,1949,8,female,486,54,25,31,31,26,16,5,15
1905833,21,4,1992,11,female,458,55,38,31,4,31,4,0,0
1777017,60,16,1953,3,female,340,54,30,31,15,31,1,0,14
